date,product_name,category,brand,quantity_sold,price_per_quantity,total_price
2024-03-13,HersheyChocolate,Chocolate,Hershey,28,90.9,2545.2000000000003
2024-03-22,AmulChocolate,Chocolate,Amul,16,75.98,1215.68
2024-03-04,AachiVegMasala,VegMasala,Aachi,85,62.45,5308.25
2024-03-02,OhmsKetchup,Ketchup,Ohms,41,36.48,1495.6799999999998
2024-03-02,AjwaDates,Dates,Ajwa,7,68.96,482.71999999999997
2024-03-21,OreoBiscuit,Biscuit,Oreo,92,98.67,9077.64
2024-03-09,EasternChickenMasala,ChickenMasala,Eastern,62,75.44,4677.28
2024-03-31,BambinoPasta,Pasta,Bambino,92,42.87,3944.04
2024-03-03,KimiaDates,Dates,Kimia,40,56.42,2256.8
2024-03-07,ActIIPopcornMix,PopcornMix,ActII,32,93.08,2978.56
2024-03-05,BasmatiRice,Rice,Basmati,90,23.26,2093.4
2024-03-06,PatanjaliSalt,Salt,Patanjali,19,98.44,1870.36
2024-03-11,TataSalt,Salt,Tata,11,38.65,425.15
2024-03-04,PatanjaliFlour,Flour,Patanjali,47,73.52,3455.4399999999996
2024-03-14,MindfulAlmonds,Almonds,Mindful,67,45.28,3033.76
2024-03-06,PatanjaliFlour,Flour,Patanjali,96,21.38,2052.48
2024-03-28,PatanjaliRice,Rice,Patanjali,56,50.66,2836.96
2024-03-26,PopcornMix,PopcornMix,,18,88.71,1596.78
2024-03-10,OhmsKetchup,Ketchup,Ohms,13,47.11,612.43
2024-03-28,Head&ShouldersShampoo,Shampoo,Head&Shoulders,59,24.08,1420.7199999999998
2024-03-31,MTRVegMasala,VegMasala,MTR,96,54.56,5237.76
2024-03-22,MadhurSugar,Sugar,Madhur,59,23.63,1394.1699999999998
2024-03-23,WhikasCatFood,CatFood,Whikas,84,93.78,7877.52
2024-03-31,PatanjaliRice,Rice,Patanjali,59,63.6,3752.4
2024-03-03,TataSalt,Salt,Tata,86,77.71,6683.0599999999995
2024-03-18,Head&ShouldersShampoo,Shampoo,Head&Shoulders,4,92.44,369.76
2024-03-20,AachiVegMasala,VegMasala,Aachi,90,19.67,1770.3000000000002
2024-03-08,AjwaDates,Dates,Ajwa,41,20.35,834.35
2024-03-23,PatanjaliFlour,Flour,Patanjali,77,39.7,3056.9
2024-03-16,MaggieNoodles,Noodles,Maggie,32,89.3,2857.6
2024-03-10,NutrigrainFlour,Flour,Nutrigrain,58,36.98,2144.8399999999997
2024-03-25,CountryBeanCoffee,Coffee,CountryBean,53,32.32,1712.96
2024-03-27,RinDetergent,Detergent,Rin,3,87.28,261.84000000000003
2024-03-27,HersheyChocolate,Chocolate,Hershey,26,51.92,1349.92
2024-03-14,ContinentalCoffee,Coffee,Continental,7,40.73,285.10999999999996
2024-03-03,CranberryWalnuts,Walnuts,Cranberry,2,48.25,96.5
2024-03-15,FarmelyWalnuts,Walnuts,Farmely,75,90.66,6799.5
2024-03-05,NutrichoiceBiscuit,Biscuit,Nutrichoice,61,20.76,1266.3600000000001
2024-03-25,BasmatiRice,Rice,Basmati,57,71.84,4094.88
2024-03-19,Head&ShouldersShampoo,Shampoo,Head&Shoulders,58,77.11,4472.38
2024-03-20,CountryBeanCoffee,Coffee,CountryBean,12,16.75,201.0
2024-03-03,KimiaDates,Dates,Kimia,4,49.76,199.04
2024-03-27,TataSalt,Salt,Tata,41,81.27,3332.0699999999997
2024-03-15,AashirvadSalt,Salt,Aashirvad,91,16.73,1522.43
2024-03-29,3RosesTea,Tea,3Roses,75,46.72,3504.0
2024-03-09,PopcornMix,PopcornMix,,87,38.28,3330.36
2024-03-24,AashirvadSalt,Salt,Aashirvad,84,27.03,2270.52
2024-03-21,KnorrNoodles,Noodles,Knorr,28,83.24,2330.72
2024-03-21,PopiePopcornMix,PopcornMix,Popie,90,76.08,6847.2
2024-03-16,EverestChickenMasala,ChickenMasala,Everest,12,19.32,231.84
2024-03-12,RinDetergent,Detergent,Rin,10,91.07,910.6999999999999
2024-03-13,CadburyChocolate,Chocolate,Cadbury,50,19.96,998.0
2024-03-17,CranberryWalnuts,Walnuts,Cranberry,82,15.6,1279.2
2024-03-30,SurfExcelDetergent,Detergent,SurfExcel,58,17.24,999.92
2024-03-29,AashirvadSalt,Salt,Aashirvad,67,17.84,1195.28
2024-03-26,KhidriDates,Dates,Khidri,91,91.45,8321.95
2024-03-21,DelMontePasta,Pasta,DelMonte,28,61.18,1713.04
2024-03-08,EasternChickenMasala,ChickenMasala,Eastern,13,18.67,242.71000000000004
2024-03-14,ChocosBreakfast,Breakfast,Chocos,83,46.49,3858.67
2024-03-27,SurfExcelDetergent,Detergent,SurfExcel,46,26.82,1233.72
2024-03-26,LifeBuoySanitizer,Sanitizer,LifeBuoy,50,28.64,1432.0
2024-03-12,PatanjaliRice,Rice,Patanjali,45,80.48,3621.6000000000004
2024-03-16,FarmelyWalnuts,Walnuts,Farmely,44,10.34,454.96
2024-03-23,MindfulAlmonds,Almonds,Mindful,27,95.79,2586.3300000000004
2024-03-21,IndiaGateRice,Rice,IndiaGate,78,17.01,1326.7800000000002
2024-03-16,SunflowerOil,Oil,Sunflower,80,86.84,6947.200000000001
2024-03-14,SunsilkShampoo,Shampoo,Sunsilk,34,36.98,1257.32
2024-03-07,HersheyChocolate,Chocolate,Hershey,77,36.66,2822.8199999999997
2024-03-04,FortuneOil,Oil,Fortune,57,28.46,1622.22
2024-03-18,AachiVegMasala,VegMasala,Aachi,22,98.31,2162.82
2024-03-27,SunflowerOil,Oil,Sunflower,44,91.32,4018.08
2024-03-26,IndiaGateRice,Rice,IndiaGate,69,10.91,752.79
2024-03-31,NutrichoiceBiscuit,Biscuit,Nutrichoice,21,20.1,422.1
2024-03-27,LifeBuoySanitizer,Sanitizer,LifeBuoy,66,94.55,6240.3
2024-03-09,LifeBuoySanitizer,Sanitizer,LifeBuoy,67,84.21,5642.07
2024-03-23,HersheyChocolate,Chocolate,Hershey,9,83.25,749.25
2024-03-30,KnorrNoodles,Noodles,Knorr,79,53.88,4256.52
2024-03-29,CranberryWalnuts,Walnuts,Cranberry,28,65.52,1834.56
2024-03-02,OreoBiscuit,Biscuit,Oreo,59,98.6,5817.4
2024-03-19,DailyCrunchAlmonds,Almonds,DailyCrunch,63,43.71,2753.73
2024-03-25,NutrichoiceBiscuit,Biscuit,Nutrichoice,47,15.74,739.78
2024-03-03,NutrigrainFlour,Flour,Nutrigrain,93,65.45,6086.85
2024-03-21,Head&ShouldersShampoo,Shampoo,Head&Shoulders,5,74.45,372.25
2024-03-20,ParrysSugar,Sugar,Parrys,12,84.86,1018.3199999999999
2024-03-18,OreoBiscuit,Biscuit,Oreo,90,34.22,3079.7999999999997
2024-03-13,PopcornMix,PopcornMix,,94,38.39,3608.66
2024-03-10,KellogsBreakfast,Breakfast,Kellogs,5,21.72,108.6
2024-03-15,KellogsBreakfast,Breakfast,Kellogs,84,11.88,997.9200000000001
2024-03-01,CountryBeanCoffee,Coffee,CountryBean,71,89.76,6372.96
2024-03-26,HamamSanitizer,Sanitizer,Hamam,8,38.62,308.96
2024-03-21,EasternChickenMasala,ChickenMasala,Eastern,7,24.19,169.33
2024-03-07,KnorrNoodles,Noodles,Knorr,59,57.6,3398.4
2024-03-15,TataSalt,Salt,Tata,80,31.13,2490.4
2024-03-29,SunsilkShampoo,Shampoo,Sunsilk,75,89.59,6719.25
2024-03-10,RamenNoodles,Noodles,Ramen,26,49.59,1289.3400000000001
2024-03-10,KellogsBreakfast,Breakfast,Kellogs,42,78.22,3285.24
2024-03-30,BasmatiRice,Rice,Basmati,80,62.36,4988.8
2024-03-21,SaffolaOil,Oil,Saffola,84,24.69,2073.96
2024-03-08,3RosesTea,Tea,3Roses,28,73.12,2047.3600000000001
2024-03-28,ContinentalCoffee,Coffee,Continental,32,36.15,1156.8
2024-03-10,KnorrNoodles,Noodles,Knorr,82,72.74,5964.679999999999
2024-03-21,FarmelyWalnuts,Walnuts,Farmely,14,50.36,705.04
2024-03-13,SaffolaOil,Oil,Saffola,48,76.94,3693.12
2024-03-10,HamamSanitizer,Sanitizer,Hamam,81,53.99,4373.1900000000005
2024-03-14,PopcornMix,PopcornMix,,76,52.46,3986.96
2024-03-26,MaggieNoodles,Noodles,Maggie,26,32.63,848.3800000000001
2024-03-02,Head&ShouldersShampoo,Shampoo,Head&Shoulders,31,49.76,1542.56
2024-03-04,AjwaDates,Dates,Ajwa,80,92.43,7394.400000000001
2024-03-20,LiptonTea,Tea,Lipton,98,53.2,5213.6
2024-03-15,NutrigrainFlour,Flour,Nutrigrain,58,64.24,3725.9199999999996
2024-03-25,KissanKetchup,Ketchup,Kissan,30,16.62,498.6
2024-03-18,EasternChickenMasala,ChickenMasala,Eastern,87,66.38,5775.0599999999995
2024-03-07,PopcornMix,PopcornMix,,28,97.67,2734.76
2024-03-24,MadhurSugar,Sugar,Madhur,53,65.64,3478.92
2024-03-17,LifeBuoySanitizer,Sanitizer,LifeBuoy,28,10.2,285.59999999999997
2024-03-20,ContinentalCoffee,Coffee,Continental,83,54.29,4506.07
2024-03-12,FelineFeastCatFood,CatFood,FelineFeast,68,83.42,5672.56
2024-03-14,KellogsBreakfast,Breakfast,Kellogs,76,83.38,6336.879999999999
2024-03-21,KhidriDates,Dates,Khidri,51,73.87,3767.3700000000003
2024-03-30,TataSalt,Salt,Tata,47,69.45,3264.15
2024-03-15,LagomWalnuts,Walnuts,Lagom,97,94.01,9118.970000000001
2024-03-10,FelineFeastCatFood,CatFood,FelineFeast,55,49.72,2734.6
2024-03-21,CranberryWalnuts,Walnuts,Cranberry,36,37.41,1346.7599999999998
2024-03-10,LifeBuoySanitizer,Sanitizer,LifeBuoy,59,61.61,3634.99
2024-03-18,PatanjaliSalt,Salt,Patanjali,42,66.07,2774.9399999999996
2024-03-29,DailyCrunchAlmonds,Almonds,DailyCrunch,13,58.73,763.49
2024-03-05,DoveShampoo,Shampoo,Dove,6,47.15,282.9
2024-03-01,TajMahalTea,Tea,TajMahal,9,26.94,242.46
2024-03-17,HeinzKetchup,Ketchup,Heinz,73,10.23,746.7900000000001
2024-03-16,WhikasCatFood,CatFood,Whikas,58,11.71,679.1800000000001
2024-03-22,OreoBiscuit,Biscuit,Oreo,71,97.3,6908.3
2024-03-17,MaggieNoodles,Noodles,Maggie,89,25.69,2286.4100000000003
2024-03-29,ContinentalCoffee,Coffee,Continental,51,66.46,3389.4599999999996
2024-03-17,EverestChickenMasala,ChickenMasala,Everest,87,47.27,4112.490000000001
2024-03-07,RinDetergent,Detergent,Rin,97,55.9,5422.3
2024-03-16,LagomWalnuts,Walnuts,Lagom,92,35.67,3281.6400000000003
2024-03-02,RamenNoodles,Noodles,Ramen,42,20.6,865.2
2024-03-26,MindfulAlmonds,Almonds,Mindful,63,33.57,2114.91
2024-03-24,KnorrNoodles,Noodles,Knorr,47,91.35,4293.45
2024-03-19,ActIIPopcornMix,PopcornMix,ActII,42,96.54,4054.6800000000003
2024-03-21,MaggieNoodles,Noodles,Maggie,31,16.29,504.98999999999995
2024-03-20,PatanjaliRice,Rice,Patanjali,48,19.18,920.64
2024-03-31,AachiVegMasala,VegMasala,Aachi,2,63.23,126.46
2024-03-02,VedakaPasta,Pasta,Vedaka,88,78.55,6912.4
2024-03-27,LiptonTea,Tea,Lipton,11,48.71,535.8100000000001
2024-03-15,SaffolaOil,Oil,Saffola,92,63.07,5802.44
2024-03-29,RamenNoodles,Noodles,Ramen,43,57.98,2493.14
2024-03-29,DelMontePasta,Pasta,DelMonte,86,67.93,5841.9800000000005
2024-03-08,BambinoPasta,Pasta,Bambino,14,64.9,908.6000000000001
2024-03-25,RamenNoodles,Noodles,Ramen,26,98.07,2549.8199999999997
2024-03-07,FortuneOil,Oil,Fortune,3,91.53,274.59000000000003
2024-03-18,SurfExcelDetergent,Detergent,SurfExcel,73,62.2,4540.6
2024-03-01,KimiaDates,Dates,Kimia,37,23.89,883.9300000000001
2024-03-21,FortuneOil,Oil,Fortune,69,71.12,4907.280000000001
2024-03-02,FelineFeastCatFood,CatFood,FelineFeast,53,33.85,1794.0500000000002
2024-03-28,Head&ShouldersShampoo,Shampoo,Head&Shoulders,44,44.19,1944.36
2024-03-01,CranberryWalnuts,Walnuts,Cranberry,38,45.15,1715.7
2024-03-14,EverestChickenMasala,ChickenMasala,Everest,90,68.75,6187.5
2024-03-06,FelineFeastCatFood,CatFood,FelineFeast,11,97.62,1073.8200000000002
2024-03-02,CranberryWalnuts,Walnuts,Cranberry,74,85.94,6359.5599999999995
2024-03-08,PatanjaliFlour,Flour,Patanjali,82,87.44,7170.08
2024-03-02,KhidriDates,Dates,Khidri,45,86.79,3905.55
2024-03-04,KellogsBreakfast,Breakfast,Kellogs,39,32.14,1253.46
2024-03-11,EverestChickenMasala,ChickenMasala,Everest,29,65.22,1891.3799999999999
2024-03-26,TideDetergent,Detergent,Tide,30,47.91,1437.3
2024-03-27,SunflowerOil,Oil,Sunflower,97,38.91,3774.2699999999995
2024-03-26,FarmelyWalnuts,Walnuts,Farmely,70,14.59,1021.3
2024-03-26,EasternChickenMasala,ChickenMasala,Eastern,77,65.1,5012.7
2024-03-29,PopiePopcornMix,PopcornMix,Popie,62,68.55,4250.099999999999
2024-03-16,PatanjaliSalt,Salt,Patanjali,19,70.26,1334.94
2024-03-11,PurinaPawCatFood,CatFood,PurinaPaw,19,48.21,915.99
2024-03-15,KimiaDates,Dates,Kimia,92,68.76,6325.92
2024-03-31,PopcornMix,PopcornMix,,20,95.84,1916.8000000000002
2024-03-11,AjwaDates,Dates,Ajwa,3,33.32,99.96000000000001
2024-03-06,RamenNoodles,Noodles,Ramen,68,78.49,5337.32
2024-03-18,NutrichoiceBiscuit,Biscuit,Nutrichoice,8,83.34,666.72
2024-03-22,ChocosBreakfast,Breakfast,Chocos,20,38.33,766.5999999999999
2024-03-27,NutrichoiceBiscuit,Biscuit,Nutrichoice,99,66.43,6576.570000000001
2024-03-22,SunsilkShampoo,Shampoo,Sunsilk,50,81.18,4059.0000000000005
2024-03-10,AshirvadFlour,Flour,Ashirvad,93,90.75,8439.75
2024-03-02,PopcornMix,PopcornMix,,84,54.25,4557.0
2024-03-26,DoveShampoo,Shampoo,Dove,71,90.64,6435.44
2024-03-31,LagomWalnuts,Walnuts,Lagom,96,60.09,5768.64
2024-03-31,SurfExcelDetergent,Detergent,SurfExcel,93,63.67,5921.31
2024-03-25,ParrysSugar,Sugar,Parrys,39,58.32,2274.48
2024-03-07,FortuneOil,Oil,Fortune,81,39.78,3222.1800000000003
2024-03-02,SunsilkShampoo,Shampoo,Sunsilk,91,57.01,5187.91
2024-03-30,LifeBuoySanitizer,Sanitizer,LifeBuoy,92,94.06,8653.52
2024-03-09,HersheyChocolate,Chocolate,Hershey,99,97.92,9694.08
2024-03-31,LiptonTea,Tea,Lipton,66,62.52,4126.320000000001
2024-03-24,FarmelyWalnuts,Walnuts,Farmely,80,39.87,3189.6
2024-03-15,ActIIPopcornMix,PopcornMix,ActII,65,97.49,6336.849999999999
2024-03-23,CountryBeanCoffee,Coffee,CountryBean,20,15.79,315.79999999999995
2024-03-21,LifeBuoySanitizer,Sanitizer,LifeBuoy,31,77.99,2417.69
2024-03-31,SurfExcelDetergent,Detergent,SurfExcel,77,69.98,5388.46
2024-03-04,TideDetergent,Detergent,Tide,10,55.43,554.3
2024-03-15,NutrigrainFlour,Flour,Nutrigrain,8,34.51,276.08
2024-03-27,LagomWalnuts,Walnuts,Lagom,34,34.07,1158.38
2024-03-11,3RosesTea,Tea,3Roses,29,63.63,1845.27
2024-03-19,PatanjaliFlour,Flour,Patanjali,30,54.83,1644.8999999999999
2024-03-23,ParrysSugar,Sugar,Parrys,60,92.88,5572.799999999999
2024-03-23,LiptonTea,Tea,Lipton,8,58.0,464.0
2024-03-21,CountryBeanCoffee,Coffee,CountryBean,23,78.02,1794.4599999999998
2024-03-12,CranberryWalnuts,Walnuts,Cranberry,73,71.9,5248.700000000001
2024-03-23,EasternChickenMasala,ChickenMasala,Eastern,52,33.53,1743.56
2024-03-24,CranberryWalnuts,Walnuts,Cranberry,23,21.37,491.51000000000005
2024-03-24,VedakaPasta,Pasta,Vedaka,58,69.73,4044.34
2024-03-13,LittleHeartsBiscuit,Biscuit,LittleHearts,47,57.55,2704.85
2024-03-04,AashirvadSalt,Salt,Aashirvad,55,64.3,3536.5
2024-03-26,EverestChickenMasala,ChickenMasala,Everest,76,74.46,5658.959999999999
2024-03-07,ParrysSugar,Sugar,Parrys,56,16.98,950.88
2024-03-10,RamenNoodles,Noodles,Ramen,88,94.83,8345.039999999999
2024-03-05,EasternChickenMasala,ChickenMasala,Eastern,59,80.89,4772.51
2024-03-12,KhidriDates,Dates,Khidri,56,40.81,2285.36
2024-03-21,OreoBiscuit,Biscuit,Oreo,56,34.6,1937.6000000000001
2024-03-17,WhikasCatFood,CatFood,Whikas,6,91.89,551.34
2024-03-08,CranberryWalnuts,Walnuts,Cranberry,93,73.51,6836.43
2024-03-14,HoneyBaeSugar,Sugar,HoneyBae,62,82.13,5092.0599999999995
2024-03-05,MadhurSugar,Sugar,Madhur,14,98.44,1378.1599999999999
2024-03-01,TataSalt,Salt,Tata,39,71.89,2803.71
2024-03-23,MaggieNoodles,Noodles,Maggie,70,45.88,3211.6000000000004
2024-03-05,SaffolaOil,Oil,Saffola,53,29.65,1571.4499999999998
2024-03-14,SurfExcelDetergent,Detergent,SurfExcel,92,75.51,6946.92
2024-03-08,DettolSanitizer,Sanitizer,Dettol,92,38.49,3541.0800000000004
2024-03-02,BambinoPasta,Pasta,Bambino,98,17.36,1701.28
2024-03-31,IndiaGateRice,Rice,IndiaGate,46,44.02,2024.92
2024-03-23,AmulChocolate,Chocolate,Amul,83,41.21,3420.4300000000003
2024-03-10,MdhChickenMasala,ChickenMasala,Mdh,76,52.36,3979.36
2024-03-11,ChocosBreakfast,Breakfast,Chocos,18,48.89,880.02
2024-03-21,SunflowerOil,Oil,Sunflower,97,26.39,2559.83
2024-03-26,OhmsKetchup,Ketchup,Ohms,48,35.74,1715.52
2024-03-31,PurinaPawCatFood,CatFood,PurinaPaw,72,21.82,1571.04
2024-03-17,BrazilNutsAlmonds,Almonds,BrazilNuts,66,58.07,3832.62
2024-03-15,LagomWalnuts,Walnuts,Lagom,29,85.1,2467.8999999999996
2024-03-18,WhikasCatFood,CatFood,Whikas,96,68.65,6590.400000000001
2024-03-11,PopcornMix,PopcornMix,,4,52.48,209.92
2024-03-16,ActIIPopcornMix,PopcornMix,ActII,98,55.68,5456.64
2024-03-18,NutrichoiceBiscuit,Biscuit,Nutrichoice,98,96.23,9430.54
2024-03-16,CadburyChocolate,Chocolate,Cadbury,40,70.57,2822.7999999999997
2024-03-27,SaffolaOil,Oil,Saffola,44,35.06,1542.64
2024-03-19,PopcornMix,PopcornMix,,61,50.37,3072.5699999999997
2024-03-02,KnorrNoodles,Noodles,Knorr,17,95.75,1627.75
2024-03-14,TideDetergent,Detergent,Tide,53,85.29,4520.37
2024-03-15,ActIIPopcornMix,PopcornMix,ActII,37,93.98,3477.26
2024-03-19,LiptonTea,Tea,Lipton,15,30.32,454.8
2024-03-26,RinDetergent,Detergent,Rin,49,39.4,1930.6
2024-03-05,OatsBreakfast,Breakfast,Oats,70,76.65,5365.5
2024-03-31,ActIIPopcornMix,PopcornMix,ActII,98,67.07,6572.86
2024-03-29,LifeBuoySanitizer,Sanitizer,LifeBuoy,74,12.81,947.94
2024-03-12,BrazilNutsAlmonds,Almonds,BrazilNuts,94,89.91,8451.539999999999
2024-03-24,EverestChickenMasala,ChickenMasala,Everest,95,63.43,6025.85
2024-03-28,KissanKetchup,Ketchup,Kissan,92,23.18,2132.56
2024-03-07,MdhChickenMasala,ChickenMasala,Mdh,8,12.11,96.88
2024-03-25,KhidriDates,Dates,Khidri,7,83.93,587.51
2024-03-22,MdhChickenMasala,ChickenMasala,Mdh,71,14.76,1047.96
2024-03-05,ContinentalCoffee,Coffee,Continental,18,34.04,612.72
2024-03-15,NescafeCoffee,Coffee,Nescafe,73,94.94,6930.62
2024-03-03,FortuneOil,Oil,Fortune,21,99.36,2086.56
2024-03-30,PopcornMix,PopcornMix,,74,23.42,1733.0800000000002
2024-03-20,AmulChocolate,Chocolate,Amul,13,58.33,758.29
2024-03-29,AjwaDates,Dates,Ajwa,81,28.17,2281.77
2024-03-14,BasmatiRice,Rice,Basmati,58,21.2,1229.6
2024-03-02,3RosesTea,Tea,3Roses,93,84.74,7880.82
2024-03-08,PatanjaliRice,Rice,Patanjali,10,62.59,625.9000000000001
2024-03-12,PopcornMix,PopcornMix,,98,21.47,2104.06
2024-03-22,LittleHeartsBiscuit,Biscuit,LittleHearts,2,86.32,172.64
2024-03-26,HamamSanitizer,Sanitizer,Hamam,91,51.14,4653.74
2024-03-12,DettolSanitizer,Sanitizer,Dettol,77,15.54,1196.58
2024-03-25,IndiaGateRice,Rice,IndiaGate,82,70.08,5746.5599999999995
2024-03-30,PatanjaliFlour,Flour,Patanjali,85,26.02,2211.7
2024-03-21,PatanjaliRice,Rice,Patanjali,46,85.26,3921.96
2024-03-02,ActIIPopcornMix,PopcornMix,ActII,69,40.54,2797.2599999999998
2024-03-01,SunflowerOil,Oil,Sunflower,100,82.9,8290.0
2024-03-28,FarmelyWalnuts,Walnuts,Farmely,89,22.65,2015.85
2024-03-31,AshirvadFlour,Flour,Ashirvad,27,44.69,1206.6299999999999
2024-03-05,AmulChocolate,Chocolate,Amul,79,70.07,5535.53
2024-03-09,LagomWalnuts,Walnuts,Lagom,68,73.01,4964.68
2024-03-08,KimiaDates,Dates,Kimia,22,97.06,2135.32
2024-03-31,LifeBuoySanitizer,Sanitizer,LifeBuoy,96,33.2,3187.2000000000003
2024-03-01,HoneyBaeSugar,Sugar,HoneyBae,25,68.77,1719.25
2024-03-23,DelMontePasta,Pasta,DelMonte,80,20.84,1667.2
2024-03-09,SunflowerOil,Oil,Sunflower,84,84.41,7090.44
2024-03-05,AachiVegMasala,VegMasala,Aachi,35,82.21,2877.35
2024-03-11,BrazilNutsAlmonds,Almonds,BrazilNuts,44,35.05,1542.1999999999998
2024-03-15,AachiVegMasala,VegMasala,Aachi,5,49.7,248.5
2024-03-06,ParrysSugar,Sugar,Parrys,5,15.56,77.8
2024-03-17,MindfulAlmonds,Almonds,Mindful,60,61.33,3679.7999999999997
2024-03-02,DoveShampoo,Shampoo,Dove,66,94.66,6247.5599999999995
2024-03-20,AjwaDates,Dates,Ajwa,99,83.93,8309.070000000002
2024-03-23,ContinentalCoffee,Coffee,Continental,1,95.83,95.83
2024-03-18,DettolSanitizer,Sanitizer,Dettol,5,56.8,284.0
2024-03-27,SaffolaOil,Oil,Saffola,23,36.76,845.4799999999999
2024-03-20,ParrysSugar,Sugar,Parrys,1,80.25,80.25
2024-03-20,DettolSanitizer,Sanitizer,Dettol,68,29.77,2024.36
2024-03-11,MdhChickenMasala,ChickenMasala,Mdh,43,23.75,1021.25
2024-03-02,CranberryWalnuts,Walnuts,Cranberry,91,53.01,4823.91
2024-03-14,MadhurSugar,Sugar,Madhur,18,65.51,1179.18
2024-03-11,KimiaDates,Dates,Kimia,89,78.01,6942.89
2024-03-18,RinDetergent,Detergent,Rin,94,42.65,4009.1
2024-03-30,FelineFeastCatFood,CatFood,FelineFeast,39,31.16,1215.24
2024-03-24,OhmsKetchup,Ketchup,Ohms,36,68.11,2451.96
2024-03-09,NutrichoiceBiscuit,Biscuit,Nutrichoice,80,86.76,6940.8
2024-03-17,AachiVegMasala,VegMasala,Aachi,56,42.64,2387.84
2024-03-26,PatanjaliFlour,Flour,Patanjali,85,94.91,8067.349999999999
2024-03-22,SurfExcelDetergent,Detergent,SurfExcel,31,93.78,2907.18
2024-03-01,ContinentalCoffee,Coffee,Continental,30,59.72,1791.6
2024-03-22,BrazilNutsAlmonds,Almonds,BrazilNuts,43,34.91,1501.1299999999999
2024-03-20,TideDetergent,Detergent,Tide,63,74.18,4673.34
2024-03-24,HersheyChocolate,Chocolate,Hershey,25,34.61,865.25
2024-03-30,HamamSanitizer,Sanitizer,Hamam,32,61.16,1957.12
2024-03-04,DelMontePasta,Pasta,DelMonte,75,14.56,1092.0
2024-03-17,SurfExcelDetergent,Detergent,SurfExcel,94,86.1,8093.4
2024-03-10,TataSalt,Salt,Tata,71,67.89,4820.19
2024-03-13,AmulChocolate,Chocolate,Amul,100,69.21,6920.999999999999
2024-03-31,SunflowerOil,Oil,Sunflower,79,23.01,1817.7900000000002
2024-03-11,FelineFeastCatFood,CatFood,FelineFeast,79,82.65,6529.35
2024-03-26,ParrysSugar,Sugar,Parrys,12,30.42,365.04
2024-03-14,PurinaPawCatFood,CatFood,PurinaPaw,82,18.3,1500.6000000000001
2024-03-14,PatanjaliFlour,Flour,Patanjali,3,60.33,180.99
2024-03-15,KissanKetchup,Ketchup,Kissan,46,32.41,1490.86
2024-03-28,ParrysSugar,Sugar,Parrys,83,44.13,3662.7900000000004
2024-03-07,Head&ShouldersShampoo,Shampoo,Head&Shoulders,99,50.8,5029.2
2024-03-02,PatanjaliRice,Rice,Patanjali,96,75.33,7231.68
2024-03-05,DelMontePasta,Pasta,DelMonte,51,44.95,2292.4500000000003
2024-03-12,MadhurSugar,Sugar,Madhur,53,51.4,2724.2
2024-03-07,NutrigrainFlour,Flour,Nutrigrain,86,14.18,1219.48
2024-03-14,BasmatiRice,Rice,Basmati,64,60.04,3842.56
2024-03-03,MadhurSugar,Sugar,Madhur,61,89.33,5449.13
2024-03-26,BambinoPasta,Pasta,Bambino,86,47.25,4063.5
2024-03-14,DelMontePasta,Pasta,DelMonte,83,24.71,2050.9300000000003
2024-03-30,LittleHeartsBiscuit,Biscuit,LittleHearts,38,22.72,863.3599999999999
2024-03-15,HamamSanitizer,Sanitizer,Hamam,35,49.63,1737.0500000000002
2024-03-16,OreoBiscuit,Biscuit,Oreo,87,38.35,3336.4500000000003
2024-03-09,KhidriDates,Dates,Khidri,43,56.22,2417.46
2024-03-15,SaffolaOil,Oil,Saffola,52,18.33,953.1599999999999
2024-03-30,NutrichoiceBiscuit,Biscuit,Nutrichoice,77,22.66,1744.82
2024-03-24,DailyCrunchAlmonds,Almonds,DailyCrunch,7,57.35,401.45
2024-03-01,IndiaGateRice,Rice,IndiaGate,72,66.14,4762.08
2024-03-13,MTRVegMasala,VegMasala,MTR,100,46.5,4650.0
2024-03-09,OhmsKetchup,Ketchup,Ohms,61,38.44,2344.8399999999997
2024-03-24,ActIIPopcornMix,PopcornMix,ActII,5,44.25,221.25
2024-03-12,MaggieNoodles,Noodles,Maggie,13,74.7,971.1
2024-03-16,3RosesTea,Tea,3Roses,42,45.57,1913.94
2024-03-07,DelMontePasta,Pasta,DelMonte,48,67.62,3245.76
2024-03-24,3RosesTea,Tea,3Roses,100,43.28,4328.0
2024-03-04,LagomWalnuts,Walnuts,Lagom,5,38.26,191.29999999999998
2024-03-12,OhmsKetchup,Ketchup,Ohms,13,17.55,228.15
2024-03-24,VedakaPasta,Pasta,Vedaka,70,13.3,931.0
2024-03-21,FortuneOil,Oil,Fortune,15,26.79,401.84999999999997
2024-03-22,KellogsBreakfast,Breakfast,Kellogs,44,14.35,631.4
2024-03-09,TideDetergent,Detergent,Tide,47,86.77,4078.1899999999996
2024-03-01,FarmelyWalnuts,Walnuts,Farmely,49,16.6,813.4000000000001
2024-03-21,FortuneOil,Oil,Fortune,89,92.25,8210.25
2024-03-03,RinDetergent,Detergent,Rin,13,73.95,961.35
2024-03-16,PopcornMix,PopcornMix,,78,54.68,4265.04
2024-03-15,PatanjaliRice,Rice,Patanjali,33,98.92,3264.36
2024-03-28,ChocosBreakfast,Breakfast,Chocos,92,42.4,3900.7999999999997
2024-03-06,FortuneOil,Oil,Fortune,2,42.09,84.18
